row,column,flags,text_snippet
2068,response,['medical/mental_health_ref'],What you are experiencing is extremely normal. Opening up to someone you don't know from a can of paint can elicit some uncomfortable feelings and make you feel
2072,response,['medical/mental_health_ref'],It takes a lot of courage to go to therapy.  I have gone myself as a Counselor and know what that feeling is like. This is normal but hopefully you have become 
2078,response,['medical/mental_health_ref'],"Well, it's generally okay to feel anxious or nervous about going into therapy, particularly in the beginning because the process of being open about what you ar"
2082,response,['medical/mental_health_ref'],"It's normal to feel a little anxiety--after all it's an important encounter for you.  My suggestion is to discuss this with your therapist, let him/her know how"
2084,response,['medical/mental_health_ref'],"""Normal"" can be an insidious word to use because it can undermine your sense of worth.  It implies there's one particular way you should be behaving and can lea"
2085,response,['medical/mental_health_ref'],Everyone has different experiences going to therapy. Being nervous can be a typical emotion one might feel. Emotions are our body's way of telling us important 
2098,response,['medical/mental_health_ref'],"I have found that if you go to my website and fill out the form, I can usually get back to you within 24 hours. In my most efficient instances, I've been able t"
2126,response,['medical/mental_health_ref'],"After meeting a client, many Counselors will ask you lots of questions in order to complete a thorough assessment of what you came to counseling for. This asses"
2133,response,['medical/mental_health_ref'],"You didn't say what or how many medications you've tried. Certain anxiety medications can make you feel nauseous, but I haven't heard of any that cause mouth bl"
2136,response,['medical/mental_health_ref'],"First of all, exercise is always beneficial for your physical and emotional health. That's great that you have added this in your routine. Have you also conside"
2140,response,['medical/mental_health_ref'],"It sounds as if you may be experiencing a bout of anxiety and/or depression. Sleeping difficulties, irritability and anxiety attacks all are correlated with the"
2142,response,['medical/mental_health_ref'],Hi there. I have to commend you on reaching out to get some answers on why you are feeling the way that you are feeling. A lot of people secretly go about their
2146,response,['medical/mental_health_ref'],Hi there. Being 15 years old can be a very difficult time in your teenage life. I remember when I was 15 and how I often felt my parents weren’t listening to me
2149,response,['medical/mental_health_ref'],I’m sorry to hear that you are currently experiencing panic attacks. I hope that the medication you have been prescribed has provided you with some relief. Unfo
2155,response,['medical/mental_health_ref'],"I am sorry that you lost your mother. That is a really hard thing for someone to go through.There is really no set time for grief to be over, but I agree that i"
2156,response,['phone'],I think it would be wise for you to call a hotline especially designed for children. It's called the Childhelp National Child Abuse Hotline. The number is 1-800
2166,response,['medical/mental_health_ref'],"First of all, if you’re sick and in pain, have you seen your doctor? If you have a chronic illness and pain, this can often lead to depression and is very commo"
2167,response,['medical/mental_health_ref'],I'm sorry to hear that you are unable to get through to your parents. It sounds like you are experiencing a great deal of anxiety that needs to be addressed by 
2171,response,['medical/mental_health_ref'],"I understand that gender and/or sexual identity crises can be very difficult to navigate, although in today’s time I think we have made a lot of progress and it"
2172,response,['medical/mental_health_ref'],"The best way to handle depression and anxiety is with a combination of appropriate medication given to you by a medical doctor, and therapy to help you understa"
2181,response,['medical/mental_health_ref'],"Frequently when working with clients, I utilize the A-B-C model developed by Albert Ellis, the founder of Rational Emotive Behavior Theory. The theory basically"
2194,response,['medical/mental_health_ref'],"You are newly married, you Have a hectic schedule, your wife is on anti anxiety medication. What if you take the focus (hint: pressure) off of her orgasms and f"
2195,response,['medical/mental_health_ref'],"Hello, and let me say first, what a great question! There are so many people putting forth their 100% everyday and often times, do not get the credit they deser"
2227,response,['medical/mental_health_ref'],"In general, the answer is no. Depression can not not generally cause PTSD. Your question does make a lot of sense, though. Depression is a common symptom of PTS"
2234,response,['medical/mental_health_ref'],"
That's a difficult question to answer. Dreaming is a normal (and healthy) part of the sleep cycle. The current thought is that we all generally
experience rou"
2237,response,['medical/mental_health_ref'],"Overwhelming fear, social anxiety and depression are especially painful because they make behaving constructively a challenge.  But there are also lots of examp"
2238,response,['medical/mental_health_ref'],Did you take the medication the way the psychiatrist prescribed it?  Did you follow up with her/him to report how it was going?  Different medications work diff
2240,response,['medical/mental_health_ref'],"A PTSD diagnosis requires an event which occurred at least 6 months prior to the symptoms.   Depression is a common symptom of PTSD, but depression can come fro"
2244,response,['medical/mental_health_ref'],This seems like two questions.  The first is what may have happened to prompt him to back off.  The second is what it means to you to have a boyfriend who takes
2249,response,['medical/mental_health_ref'],Many people generate intense anxiety with obsessive thinking.  While the nature of your obsession about the afterlife and eternity appear very powerful and uniq
2264,response,['medical/mental_health_ref'],The ADHD and manic depressive episodes are terms other people told you that you have.You don't have to accept these words to describe who you are.A lot of menta
2278,response,['medical/mental_health_ref'],"In a way, yes, you have separation anxiety. It's normal in a relationship for us to slow down a bit with the attachment behaviours that establish and deepen lov"
2280,response,['medical/mental_health_ref'],"I'm sorry for the hurt you're feeling from your husband's decision.Keep in mind that if one partner does not want to be in a relationship and remains in it, the"
2282,response,['medical/mental_health_ref'],"The general prognosis for anyone is good, so long as they have faith in their own ability to find the goodness in life.From what you write, the professionals ma"
2283,response,['medical/mental_health_ref'],Wow that is tough. There is nothing worse than fearing abandonment when you are already struggling with depression. It sounds like you are still wanting to work
2289,response,['medical/mental_health_ref'],"Hi. Even though (thankfully) your parents responded well to you telling them, and you received treatment, it's possible, and very normal for sexual abuse trauma"
2291,response,['medical/mental_health_ref'],This sounds really difficult and I can understand your motivation to get to bottom of why this behaviour has occurred - especially if your husband (who sounds l
2292,response,['medical/mental_health_ref'],"While anxiety can come about for many reasons, trauma is definitely one of the factors that makes anxiety a possibility both immediately following a traumatic e"
2294,response,['medical/mental_health_ref'],You might be surprised how normal you are. Anxiety is incredibly common and while your particular type of existential anxiety might be unique to you - it is ver
2309,response,['medical/mental_health_ref'],"Hi, Newark. It sounds to me like your husband is going through something, and I think you understand that. You might feel very helpless, sad, and disrespected a"
2312,response,['medical/mental_health_ref'],It seems that you have been very disconnected from each other which naturally  could contribute to symptoms of saddness and even depression. Obviously something
2329,response,['medical/mental_health_ref'],"Hi. I'm glad you wrote, because I think a lot of people have this same issue (to different degrees) and we don't talk about it much. You have some social anxiet"
2344,response,['medical/mental_health_ref'],What an important question. I'm hearing your hopelessness and fear about the damage of your substance use and it sounds like you have reason for concern. While 
2355,response,['medical/mental_health_ref'],"Hi Helena,I felt a bit sad when I read this. This is a new term for me... ""semi-relationship"". What does it mean? I know that today's culture for young people i"
2359,response,['medical/mental_health_ref'],"
You’re noticing that as you lie down to go to sleep, there
is quite a bit going on, which may be anxiety related. It sounds like the
dreams and difficulty sl"
2368,response,['medical/mental_health_ref'],"If you are noticing that anxiety tends to be triggered around interactions with others, then you may have social anxiety. Working with a therapist, you may be a"
2371,response,['medical/mental_health_ref'],It sounds like you have been a positive support for your fiancee. There is no doubt that this situation is a great challenge for the both of you. While it may f
2375,response,['medical/mental_health_ref'],"It sounds like you are noticing yourself becoming overwhelmed with anxiety, feeling more irritable, and struggling to sleep consistently. There are many possibi"
2376,response,['medical/mental_health_ref'],"First of all, I can tell that you really care about your friend and I think it's great that you are reaching out with your concern. It's hard to determine wheth"
2377,response,['medical/mental_health_ref'],"Hi Ohio,I'm so glad you reached out. I urge you to talk to someone close to you, today, about your feelings, and to also seek professional help for your serious"
2379,response,['medical/mental_health_ref'],It sounds like you are experiencing a great deal of distress and you're wondering if it may meet a diagnosis of Bipolar disorder. There are a few different type
2380,response,['medical/mental_health_ref'],What you are describing sounds like it may be a form of dissociation. Dissociation is our mind's way of disconnecting us from aspects of our experience in an at
2382,response,['medical/mental_health_ref'],"Feeling alone and/or isolated is almost always associated with being depressed. As humans, we need connection and interaction with others in order to feel satis"
2384,response,['medical/mental_health_ref'],"Hi Florida,I get the sense that, aside from this relationship, you're quite isolated in general. It's sad that you're feeling excluded at Christmastime and fami"
2387,response,['medical/mental_health_ref'],"Hi Houston, Okay, something's definitely going on, right? My gut is to start with your family physician, because you have some physical symptoms. While it seems"
2403,response,['medical/mental_health_ref'],"Deciding whether or not psychiatric medicine is a good option can be complicated, as you have noticed, and only a person who is licensed to prescribe can give y"
2417,response,['medical/mental_health_ref'],"First off, it is great that you recognize that some changes need to be made. It is also really good that you understand where the source of your anxiety and str"
2426,response,['medical/mental_health_ref'],I am sorry to hear that you are going through such a tough time. It sounds to me like you are suffering from depression to some degree. Have you seen a therapis
2455,response,['medical/mental_health_ref'],You are right on to recognize that the effects of trauma can be cumulative.  It is very possible that a car accident could lead to an increase in PTSD symptoms 
2477,response,['medical/mental_health_ref'],"Hi New Jersey,You talk about two very big changes in your life that have happened lately; the diagnosis/anxiety, and the moving in together. That's a lot!I love"
2483,response,['medical/mental_health_ref'],How is your boyfriend responding to your discomfort around him?Has he told you that he's noticed changes in you?The good news about a relationship is that you c
2484,response,['medical/mental_health_ref'],"Hi Fontana,Thanks for providing all the details needed in order to respond to your question. It seems very clear to me that ""no"" would be the appropriate respon"
2488,response,['medical/mental_health_ref'],"Hi Oak Harbor,My heart goes out to you. Sometimes when I'm working with a client who experiences depression or anxiety, I ask them for a glimpse into their wors"
2495,response,['medical/mental_health_ref'],Have you guys ruled out medical disorders. There is new data that post part depression starts in the pregnancy before baby is delivered. There maybe those facto
2503,response,['medical/mental_health_ref'],"Hello in Jacksonville, It sounds like you are struggling with motivation to either take or study for a test.  There could be several different causes.  If you w"
2504,response,['medical/mental_health_ref'],"Anyone who wants to change their life path, eventually will be successful in this.  How to stop abusing alcohol involves a few steps, most of them time consumin"
2506,response,['medical/mental_health_ref'],Sorry to read of your suffering.Is it actually permitted that people are able to take support animals to school?I see your point of the animal helping you.  I j
2510,response,['medical/mental_health_ref'],"Not having support from your family for such a significant problem, is a problem itself.How about your friends, are any of them nurturing or treat you kindly wh"
2514,response,['medical/mental_health_ref'],"Hi Campbell River, You say you have anger but you don't mention how it shows. Or maybe it doesn't. Are you aggressive with your girlfriend? Since you mention de"
2531,response,['medical/mental_health_ref'],"Since you wrote that you noticed a change in your throwing away urge when you changed with which parent you lived, would you feel that throwing away things is c"
2535,response,['medical/mental_health_ref'],"Hi Meriden, it's natural that after a serious scare like that you would have some anxiety and fear. This fear is helpful to some extent, because it will assist "
2538,response,['medical/mental_health_ref'],"Hi Loyal, This is a common question. I suggest that you not diagnose yourself (only a physician can do that), but the symptoms you mention are certainly common "
2539,response,['medical/mental_health_ref'],"Hi New York, There is no need for shame here; no one's done anything wrong! A pregnancy is a glorious gift to be celebrated. I wonder what gets in the way of yo"
2540,response,['medical/mental_health_ref'],"Philadelphia, there is help out there. For your daughter's sake, start somewhere. Feelings are only that; your worst fears about who you are are only based on a"
2544,response,['medical/mental_health_ref'],Maybe you have depression.The name of your condition matters much less than the descriptions you wrote of how you feel.Since you've observed how you sometimes i
2566,response,['medical/mental_health_ref'],"Hi California, What you're experiencing is indeed anxiety; it's very common. Through research we know a lot of things about how to reduce anxiety. I'll get you "
2571,response,['medical/mental_health_ref'],"In a way, self-harm can present somewhat like an addiction.  According to new research within the field of neuroscience there is a valid explanation for this.  "
2572,response,['medical/mental_health_ref'],"Given the description you have posted here, it may be time to find someone to work with.  First and foremost, look into working with someone who specializes in "
2575,response,['medical/mental_health_ref'],"As far as the formal diagnosis of depression goes, it would be hard to determine without more information. It sounds like you are noticing that there is a signi"
2577,response,['medical/mental_health_ref'],"Individual and/or group therapy can be a powerful antidote for social anxiety. Often in therapy, the things that tend to get in the way of our securing satisfyi"
2580,response,['medical/mental_health_ref'],I really love that you're taking responsibility for your pessimism here. There's a modern parable about two young brothers. One child is in a room full of every
2586,response,['medical/mental_health_ref'],"Have you tried counseling?  Having PTSD from multiple abusive sexual experiences is very overwhelming for one to handle alone.  You may need the guidance, exper"
2589,response,['medical/mental_health_ref'],"It is hard to make a definite diagnosis however I would say  that it could be and or a combination of depression, stress, PTSD, etc.  More background informatio"
2601,response,['medical/mental_health_ref'],"Coming out to family members can cause a lot of anxiety. However,  although I cannot promise what their reaction will be, the benefit is that you will no longer"
2602,response,['medical/mental_health_ref'],"Unfortunately, ptsd is not something that can be cured.  Ptsd can be managed through therapy.  Mindfulness can assist in redirecting thoughts and gaining furthe"
2603,response,['medical/mental_health_ref'],"Post traumatic stress disorder (PTSD) is a very complex issue.  It is the root cause of many other issues including depression, anxiety and anger to name a few."
2604,response,['medical/mental_health_ref'],The are two ways that such anxiety can be dealt with. One is an attempt to replace maladaptive thinking by examining the distorted thinking and resetting the fi
2613,response,['medical/mental_health_ref'],"What is the reason you wouldn't want your parents to know you are trying to find your way through PTSD?Would they believe that you've been traumatized?And, do y"
2617,response,['medical/mental_health_ref'],"This is a very common question in my practice. Panic attacks typically emerge from an underlying issue (ex. Depression, low self-esteem, fears). To decrease you"
2619,response,['medical/mental_health_ref'],"Give him the time and space he needs.  Obviously something is going on with him that he needs time to process, think about, and work through.  Respect that most"
2620,response,['medical/mental_health_ref'],"As you do it more, it should get better or at less with less anxiety.  Anxiety is normal for most when speaking in public.  I hear this from even the best of fa"
2624,response,['medical/mental_health_ref'],"The other two post answers to your question are very good and I don't feel the need to repeat what has already been said quite well, but I will offer one other "
2636,response,['medical/mental_health_ref'],"Do an internet research on psychosis symptoms and see if you have several of the symptoms.  If you do, seek a medical evaluation from your primary care physicia"
2640,response,['medical/mental_health_ref'],"It sounds like you are having difficulty knowing if people are saying things to you, or if you only thought someone was talking to you, and this is anxiety prod"
2644,response,['medical/mental_health_ref'],Anxiety is simply your system communicating to you that you are in danger. The issue that I see in most of my clients is that they try to reason with this anxie
2660,response,['medical/mental_health_ref'],"
Hello, and thank you for your question. Loving someone who
doesn’t respect or treat you well can be enormously difficult and painful. 
Many people who find th"
2661,response,['phone'],"First of all, where did you find the pills? Did you have to go into her private space or things to find them? If so, you might want to do some research on codep"
2675,response,['medical/mental_health_ref'],"
Hello, and thank you for reaching out to ask for help. Surely this is a very confusing time for you! If you have never had these
feelings and desires it could"
2681,response,['medical/mental_health_ref'],I will not say that you can't but I will say it will be much harder and the time may take much longer.  Getting help and having someone to be there with you thr
2705,response,['medical/mental_health_ref'],"Certainly counselling can help. however, there is a caveat, namely, you will need the right counsellor with the right approach. This leads to two questions: 1) "
2706,response,['medical/mental_health_ref'],"When it comes to trauma, especially in the event that it has caused you to develop PTSD, there can be a lot of difficulty in attempting to resolve these issues "
2714,response,['medical/mental_health_ref'],EMDR therapy has shown great results for work with PTSD symptoms which are similar to what you described. If you are unable to find a local EMDR specialist then
2715,response,['medical/mental_health_ref'],"Hello, and thank you for your question. Sleep problems, including insomnia and even the nightmares that you are writing about, are really common for people and "
2716,response,['medical/mental_health_ref'],"Hello, and thank you for your question. First things first, I am so glad that you are alive and very sorry that you had to endure such a terrible experience. No"
2718,response,['medical/mental_health_ref'],"If the symptoms are to the extent that they are affecting your ability to function, you may want to consider seeking treatment. PTSD, anxiety, and depression al"
2719,response,['medical/mental_health_ref'],It can be tricky to figure out if a child is truly satisfied with his lack of friendships. Parents can usually tell when their child is happy. But kids who are 
2723,response,['medical/mental_health_ref'],Let me begin by offering my condolences for your loss. I can understand how difficult this time maybe for you especially if you have several unanswered the ques
2724,response,['medical/mental_health_ref'],"Hello, and thank you for your question. Bipolar disorder is generally characterized by extreme changes in mood, ranging from mania (highs) to depression (lows)."
2727,response,['phone'],"Hello, and thank you for your question. I am so glad that you reached out for help. I know that the dysphoria can feel nearly impossible to handle, especially s"
2729,response,['medical/mental_health_ref'],you can learn lots of skills/techniques to feel more confident in what you need to do that will decrease your anxious response for sure! :) And  you can also le
2732,response,['medical/mental_health_ref'],"As a past sufferer of anxiety myself, I have learned that it is a natural part of life, it is a natural part of us, the longer we try to run from it the more it"
2738,response,['medical/mental_health_ref'],My son plays alone at recess.Is this something I should be worried about? Should I do something about it?Every mom is the expert on their children’s behavior.  
2739,response,['medical/mental_health_ref'],I agree with Cory. Acceptance and Commitment Therapy (ACT) does seem to help a lot of people who struggle with anxiety. It's not the only type of therapy that c
2742,response,['medical/mental_health_ref'],"Since anxiety usually about anticipating a bad result, or fear of being judged negatively, as though having failed some sort of test, consider what would give y"
2744,response,['medical/mental_health_ref'],"There are many possible issues to consider as depression  social anxieties, even medical illness.  For some, even grief creates a sense of isolation, pains from"
2746,response,['medical/mental_health_ref'],It has been said that depression is often the result of a blocked goal.  Often people struggle with both anxiety and depression but have difficulty determining 
2747,response,['medical/mental_health_ref'],"Hello, and thank you for your question. It certainly sounds like you don't like how things are going. Here are a few thoughts and ideas:1. If you haven't seen a"
2759,response,['medical/mental_health_ref'],One of the first steps is to manage anxiety and depression symptoms are to establish a good self-care routine.  Start with the most basic things: Eating balance
2760,response,['medical/mental_health_ref'],One of the first steps is to manage anxiety and depression symptoms are to establish a good self-care routine.  Start with the most basic things: Eating balance
2761,response,['medical/mental_health_ref'],Anxiety and Depression are challenging experiences to live with and to manage on a daily basis. I would say that both are challenges to overcome but solutions t
2770,response,['medical/mental_health_ref'],"It is challenging to maintain motivation at all times, anxiety and depression can set in which can make interacting with others a  struggle, it can lead us to d"
2772,response,['medical/mental_health_ref'],"First, let me say that you are a survivor and a warrior. Managing 1 child by yourself is difficult, but twins is a whole different ballgame. Anxiety can affect "
2775,response,['medical/mental_health_ref'],"It sounds like you are feeling pretty stuck, lonely, and hopeless; like you have a desire to be more connected to people and to find purpose in life, but are no"
2776,response,['medical/mental_health_ref'],What happens in your life on Wednesdays that you feel like crying?   Crying is natural.  Crying on Wednesdays may also be natural if some type of regular event 
2787,response,['medical/mental_health_ref'],From a behavioral standpoint you should refrain from punishing your son.  Instead of utilizing punishment when he wets himself provide contingencies prior to an
2791,response,"['phone', 'medical/mental_health_ref']","This is a difficult situation to be in, as it sounds like you are feeling very isolated from both your family and your friends.   I don't know your age or gende"
2793,response,['medical/mental_health_ref'],"You are not alone, many people fear opening up to family members about the topic of depression or mental illness. There are many different reason why some may f"
2794,response,['medical/mental_health_ref'],Thank you for asking this important question. I find that there are three steps to getting ready for treatment. Step one is expressing interest in wanting to re
2795,response,['medical/mental_health_ref'],"It seems like you may be experiencing depression symptoms, they could be the triggered by unexpected life changes, or building up throughout time.The important "
2798,response,['medical/mental_health_ref'],"Being able to know you feel anxiety and write about it, is the first step to addressing and handling it!Generally, anxiety is deep fear of not being able to han"
2815,response,['medical/mental_health_ref'],"When we feel overwhelmed by life situations, it is important to understand where the feeling is coming from.  Once we understand the source, it is important to "
2817,response,['medical/mental_health_ref'],"Depending on your daughter’s age, this could be a learning disability.  I suggest contacting the school counselor and asking for an evaluation, once she is eval"
2819,response,['medical/mental_health_ref'],"Bipolar disorder has a lot of different components. If this is a one-time event, it could be that your daughter had an intense moment of anger and the phrase of"
2827,response,['medical/mental_health_ref'],"It is possible that you have depression, but you could also be experiencing some other changes that mean that you have feelings of being sad without actually be"
2839,response,['phone'],It sounds like you have several different things happening at the same time. I would encourage you to call and speak to a local therapist. If you are having tho
2860,response,['phone'],"If you are currently feeling as if you want to die, please call 800-273-8255 and talk to someone.One way to work on not always thinking so negatively about your"
2862,response,['medical/mental_health_ref'],What stops you now from telling your parents the way you are feeling?Do you imagine asking them for therapy would be a surprise for them?If they're paying atten
2871,response,['medical/mental_health_ref'],"It is common to go through a stage of adjustment after a breakup, which may include depression symptoms. I recommend practicing self-care:  stressing on balanci"
2882,response,['medical/mental_health_ref'],"Empathy is the ability
to tap into our own experience to help us connect with others in order to be
aware of how they are experiencing life. 
It is a skill t"
2885,response,"['phone', 'medical/mental_health_ref']","If you have already been diagnosed with attention-deficit disorder and obsessive-compulsive disorder, can you go back to the people who diagnosed you with those"
2887,response,['medical/mental_health_ref'],"Empathy usually falls on a spectrum, meaning that some people show more than others. Empathy is the ability to look at the world through someone else's eyes or "
2888,response,['phone'],"Awareness is the first step.  Now that you know that you snap and push people away, you can look into ways to control your anger.  If you give yourself the time"
2895,response,['medical/mental_health_ref'],"If your husband is changing his mind about whether or not he wants to stay in the relationship, I wonder if you both might benefit from seeing a therapist who s"
2896,response,"['phone', 'medical/mental_health_ref']","Although the marriage vows say in sickness and health, each person has the right to choose to stay or to leave, depending on their ability to cope and handle ma"
2909,response,['medical/mental_health_ref'],"Something to remember about anxiety is that it's a useful and necessary response to stressors, and we all have a level of anxiety that falls somewhere on the sp"
2911,response,['phone'],"Many times when things become difficult to manage, is because we are getting out of our comfort zone, so we seek growth and change.  Coping with the difficultie"
2914,response,['medical/mental_health_ref'],Everyone has some level of anxiety - it's what helps us respond to stressors in our lives and clues us into the fact that we need to respond to something going 
2915,response,['medical/mental_health_ref'],Relationships at any amount of distance can be so hard! It makes sense that you are encountering more anxiety than usual given that major change in your relatio
2916,response,['phone'],"Clearly you seem interested in being other people, and you are also concerned about your husband being unfaithful online.  But it seems like there is something "
2919,response,['medical/mental_health_ref'],I first wonder what your anxiety or fear connects to. I don't know whether it is about sex itself or about ideas of worthiness or feeling desirable.There is als
2922,response,['medical/mental_health_ref'],"Hello, and thank you for your question. While counselors work closely with medical providers, and sometimes have discussions about medications with people, we r"
2923,response,['medical/mental_health_ref'],"It is possible that you could have or be developing an anxiety disorder. There isn't really enough information provided here to suggest a particular disorder, b"
2924,response,['medical/mental_health_ref'],It could be really helpful to see a counselor/therapist about your increasing depression/panic symptoms. Finding out the cause of depression/anxiety isn't alway
2927,response,['medical/mental_health_ref'],"Consider talking with your boyfriend about times that you may be able to talk together while he is away. This way, you have an idea when you'll be able to conta"
2928,response,['medical/mental_health_ref'],"First, be aware that each end every one of us has anxiety at some point. That certainly seems to fit what you're describing here, but that doesn't mean you have"
2929,response,['medical/mental_health_ref'],"In general, Xanax is very short-acting. You mentioned that you are afraid that your medical provider will take you off of the Xanax and put you on something els"
2932,response,['medical/mental_health_ref'],"Your, sitting in your car for 30 minutes, story sounds so sad and frustrating.Yes, you're describing classic symptoms of anxiety.Anxiety itself is the indirect "
2936,response,['medical/mental_health_ref'],"Staying on the lower dose may give you more room to learn strategies for coping with your anxiety.  Medications are so helpful, and needed at times, but it's al"
2947,response,['medical/mental_health_ref'],"Though I don't know for sure, it sounds like anxiety to me. I think it would be helpful if you work with a therapist who specializes in anxiety disorders. "
2948,response,['medical/mental_health_ref'],I'm sorry that you have tried several different things and not had much relief.I will say that there are several different types of medications that may help an
2949,response,['medical/mental_health_ref'],"I don't know how old you are, but in Pennsylvania, if you are over 14, you can have therapy without your parents' consent. If you are young enough to use their "
2950,response,['medical/mental_health_ref'],"These types of symptoms can be very disruptive to life!  Anxiety often presents in two key ways:  1) physical symptoms such as: racing heart rate, sweaty palms,"
2954,response,['medical/mental_health_ref'],"The simplest answer is that love feels good, obsessions don't.Love deepens a sense of peacefulness and security.Obsessions give anxiety and worry of feeling aba"
2956,response,['medical/mental_health_ref'],"One of the first things I would suggest is to see if you can keep track of what is leading you to feel anxious. If you shake all the time, consider talking with"
2964,response,['medical/mental_health_ref'],"Yes, it seems like you may have a type of anxiety: but considering that it is intermittent, it may be a good idea to talk to a therapist and explore what trigge"
2967,response,['medical/mental_health_ref'],"   It took a lot of courage to share what must be so shameful to you and to ask for help. Regardless of your sexual attraction/orientation, I'd encourage you to"
2972,response,['medical/mental_health_ref'],"I would suggest keeping a log of those days when you are having a hard time. Items to write would be what were you doing before you felt this way, did you eat a"
2978,response,['medical/mental_health_ref'],"I imagine that it's pretty disconcerting to feel as though you lost yourself.When you said that you are jaded, I'm not sure whether you mean that you are jaded "
2980,response,['medical/mental_health_ref'],This is tricky because there are different types of emotional support dogs. The ones that are officially trained actually go through months of training and then
2987,response,['medical/mental_health_ref'],"With the way you described your anxiety, it sounds like you have different types of anxiety. I'm not sure whether you have anxiety of public places, large crowd"
2989,response,['medical/mental_health_ref'],It sounds like this is quite difficult.It sounds as if sometimes your spouse want you to be a part of his life (which could be a part of where the jealousy come
2991,response,['medical/mental_health_ref'],This can be really anxiety-producing when you have not felt it before. It may be helpful to work through some of this with a local therapist so you can get more
3000,response,['medical/mental_health_ref'],"Hello, and thank you for your question. You may be right, your physical symptoms of getting sick to your stomach may very well be your nerves or anxiety. That i"
3018,response,['medical/mental_health_ref'],"Hello, and thank you for your question. First, I want you to know that you are certainly not alone on this issue. Everyone, at some point in time, has a fear of"
3019,response,['medical/mental_health_ref'],"Hello, and thank you for your question. Self-diagnosing is something that we all do about one health issue or another. Taking a guess about what may or may not "
3025,response,['medical/mental_health_ref'],"It certainly sounds like you have some anxiety. Before deciding whether it was social anxiety or a more general type of anxiety, I would wonder what it is that "
3032,response,['phone'],"Hello, and thank you for your question. This is a very serious time. I don't mean to frighten you, but you are right to be concerned. The time right after peopl"
3034,response,['medical/mental_health_ref'],"  I'm thankful to read your husband found care and that his suicide attempt wasn't successful.   While he was hospitalized, and prior to his release, your husba"
3035,response,['medical/mental_health_ref'],"That's a great question. There is such a wide range of ways to define ""personality"" that it is difficult to identify specific characteristics that are used to i"
3040,response,['medical/mental_health_ref'],"The general rule against medical abandonment says thst whenever healthcare providers discontinue treatment with you when you still need it, they are legally req"
3042,response,['medical/mental_health_ref'],"The world needs more people lately who have such a high degree of empathy which you describe in yourself!If it feels a little burdensome, then look to balance w"
3050,response,['medical/mental_health_ref'],Anxiety can cause such a feeling of discomfort in our bodies that it can seem unbearable. The concern that I can hear in what you have written is that the thoug
3052,response,"['email', 'medical/mental_health_ref']","A failed suicide attempt is commonly thought of as a “cry for help,” however it can also be a serious attempt to find a permanent solution to depression, hopele"
3053,response,['phone'],"Everyone deserves to be treated with dignity and respect. Having said that, everyone gets upset once in awhile and may yell or scream, which can be disrespectfu"
3055,response,['medical/mental_health_ref'],I appreciate that you are concerned about your husband's emotions and want to support him as best you can right now. I imagine that you must be going through yo
3060,response,['medical/mental_health_ref'],"Hello, and thank you for your question. I am very sorry that you are struggling. I have a few thoughts and perhaps some of my colleagues will add something else"
3061,response,['medical/mental_health_ref'],"First off, don't blame yourself or be too quick to jump to any scary conclusions.  Human sexuality can be incredibly complex at times (e.g., what turns us on at"
3069,response,['phone'],It seems like you are very receptive of your husband’s emotions and want to support him trough this time.  But it is also important of being aware of your emoti
3073,response,"['phone', 'medical/mental_health_ref']","Anxiety often occurs when big or unexpected changes come to our lives, like having new jobs, relocating, or assuming new roles. Notice if your anxiety feels lik"
3077,response,['phone'],"I can think of several things that may help you to reconnect. I don't know how much time you actually spend together, but one thing you could try is to spend 15"
3078,response,['medical/mental_health_ref'],"It sounds like this would be difficult at times, particularly if you feel misunderstood.You may or may not know that we all have chemicals in our brain. We also"
3081,response,['medical/mental_health_ref'],"Since it is clear that people react differently to the same stressors, we know that the stressors are not causing the anxiety, our thoughts about the stressors "
3085,response,"['phone', 'medical/mental_health_ref']","What are the best ways to reduce anxiety?I have anxieties about everyday stressors, i.e. finances, work, relationships, kids, and maintaining a household.Our ev"
3090,response,['medical/mental_health_ref'],"Which one gives you the most anxiety? List from top to bottom which one gives you the greatest anxiety and ask the question how come? From there, we can figure "
3093,response,['medical/mental_health_ref'],Thank you for your question.  I think it's wonderful that you are approaching this with openness and curiosity.  The reaction you are describing is extremely co
3095,response,['medical/mental_health_ref'],Sometimes repressing anger can lead to depression and block all kinds of other emotions too.  I would wonder about your experience with anger and if you've ever
3101,response,['medical/mental_health_ref'],"I want to add that one way therapy can help with social anxiety is to give you a corrective experience.  Each week, you sit across from someone who genuinely ca"
3102,response,['medical/mental_health_ref'],"Wow, I'm so sorry that this has happened to you.  My heart goes out to you.  Please find a therapist who specializes in working with PTSD.  Brainspotting, Inter"
3105,response,['medical/mental_health_ref'],I am so sorry to hear that you are struggling.  It sounds like you've had a traumatic experience that has impacted your life in many ways.  Without knowing much
3108,response,['medical/mental_health_ref'],"You are describing some of the most common symptoms of depression: low self esteem, difficulty sleeping, changes in appetite, sad mood, feelings of hopeless and"
3112,response,['medical/mental_health_ref'],"It is ok to have anxiety.   Please don't be anxious about being anxious.If you feel anxiety coming over you, then pull off the road to a safe place.   Concentra"
3139,response,['medical/mental_health_ref'],"Have you tried rehearsing to yourself or a trusted friend what you will present to the class?   The more confident you feel in a safe space, the more chance the"
3142,response,['medical/mental_health_ref'],"Hello,While one can be sad from time to time, feeling sad ""all the time"" could be a sign of depression. If you feel sad on most days, it is worthwhile speaking "
